"","Date","Price","PostCode"
"26068","2013-09-16","134000","Dublin 8"
"26069","2013-09-16","80000","Dublin 1"
"26070","2013-09-16","832000",""
"26071","2013-09-16","660000",""
"26072","2013-09-16","65000",""
"26073","2013-09-17","172500","Dublin 24"
"26074","2013-09-17","210000","Dublin 15"
"26075","2013-09-17","515000","Dublin 8"
"26076","2013-09-17","270000",""
"26077","2013-09-17","1620000","Dublin 4"
"26078","2013-09-17","131000","Dublin 18"
"26079","2013-09-17","220000",""
"26080","2013-09-17","235000",""
"26081","2013-09-17","377000","Dublin 18"
"26082","2013-09-17","560000",""
"26083","2013-09-17","300000",""
"26084","2013-09-17","25000","Dublin 10"
"26085","2013-09-17","280000",""
"26086","2013-09-17","125500",""
"26087","2013-09-17","240000","Dublin 11"
"26088","2013-09-17","317500","Dublin 6"
"26089","2013-09-17","155000","Dublin 9"
"26090","2013-09-17","390000","Dublin 14"
"26091","2013-09-17","425000",""
"26092","2013-09-17","140525",""
"26093","2013-09-17","154150","Dublin 8"
"26094","2013-09-17","187500","Dublin 5"
"26095","2013-09-17","200000",""
"26096","2013-09-17","165000","Dublin 11"
"26097","2013-09-17","135000","Dublin 12"
"26098","2013-09-17","205000","Dublin 9"
"26099","2013-09-17","225000","Dublin 7"
"26100","2013-09-17","172000","Dublin 8"
"26101","2013-09-17","175000","Dublin 18"
"26102","2013-09-17","190000","Dublin 3"
"26103","2013-09-17","70000",""
"26104","2013-09-17","113000",""
"26105","2013-09-17","300000",""
"26106","2013-09-17","220000",""
"26107","2013-09-17","475000",""
"26108","2013-09-18","575000","Dublin 18"
"26109","2013-09-18","317500",""
"26110","2013-09-18","475000",""
"26111","2013-09-18","226000","Dublin 8"
"26112","2013-09-18","215000","Dublin 9"
"26113","2013-09-18","180000","Dublin 8"
"26114","2013-09-18","225000","Dublin 3"
"26115","2013-09-18","270000","Dublin 12"
"26116","2013-09-18","480000",""
"26117","2013-09-18","271000","Dublin 6w"
"26118","2013-09-18","370000",""
"26119","2013-09-18","107500","Dublin 1"
"26120","2013-09-18","146255.5",""
"26121","2013-09-18","143112","Dublin 8"
"26122","2013-09-18","285000","Dublin 3"
"26123","2013-09-18","255000",""
"26124","2013-09-18","65000","Dublin 10"
"26125","2013-09-18","511013.22","Dublin 6w"
"26126","2013-09-18","365000",""
"26127","2013-09-18","301000",""
"26128","2013-09-18","130000","Dublin 24"
"26129","2013-09-18","643000",""
"26130","2013-09-18","255000","Dublin 13"
"26131","2013-09-18","219000",""
"26132","2013-09-18","492650","Dublin 2"
"26133","2013-09-18","135000","Dublin 11"
"26134","2013-09-18","148000","Dublin 11"
"26135","2013-09-18","525000","Dublin 14"
"26136","2013-09-18","450000",""
"26137","2013-09-18","270000","Dublin 22"
"26138","2013-09-18","517000","Dublin 15"
"26139","2013-09-18","248000","Dublin 1"
"26140","2013-09-18","272000","Dublin 14"
"26141","2013-09-18","275000","Dublin 22"
"26142","2013-09-18","203500","Dublin 11"
"26143","2013-09-18","270000","Dublin 16"
"26144","2013-09-18","95000","Dublin 1"
"26145","2013-09-18","65000",""
"26146","2013-09-18","237500","Dublin 9"
"26147","2013-09-18","305000","Dublin 1"
"26148","2013-09-18","100000","Dublin 8"
"26149","2013-09-18","235000",""
"26150","2013-09-18","4745815","Dublin 1"
"26151","2013-09-19","225000","Dublin 7"
"26152","2013-09-19","318500",""
"26153","2013-09-19","290650",""
"26154","2013-09-19","110000",""
"26155","2013-09-19","107000","Dublin 15"
"26156","2013-09-19","56000",""
"26157","2013-09-19","230000",""
"26158","2013-09-19","407000","Dublin 18"
"26159","2013-09-19","232000","Dublin 3"
"26160","2013-09-19","365000","Dublin 16"
"26161","2013-09-19","430000","Dublin 14"
"26162","2013-09-19","292000","Dublin 3"
"26163","2013-09-19","215000","Dublin 6w"
"26164","2013-09-19","115000","Dublin 10"
"26165","2013-09-19","155000",""
"26166","2013-09-19","189910",""
"26167","2013-09-19","320000","Dublin 14"
"26168","2013-09-19","110000","Dublin 12"
"26169","2013-09-19","118000","Dublin 10"
"26170","2013-09-19","391034.82",""
"26171","2013-09-19","456000","Dublin 13"
"26172","2013-09-19","270000","Dublin 6w"
"26173","2013-09-19","577500",""
"26174","2013-09-19","229000","Dublin 11"
"26175","2013-09-19","205000","Dublin 12"
"26176","2013-09-19","124500","Dublin 11"
"26177","2013-09-19","685000",""
"26178","2013-09-19","320000","Dublin 4"
"26179","2013-09-19","190000",""
"26180","2013-09-19","281500","Dublin 9"
"26181","2013-09-19","309000","Dublin 5"
"26182","2013-09-19","192500","Dublin 7"
"26183","2013-09-19","100000","Dublin 15"
"26184","2013-09-19","285000","Dublin 14"
"26185","2013-09-19","582000","Dublin 3"
"26186","2013-09-19","300000","Dublin 14"
"26187","2013-09-19","299000","Dublin 1"
"26188","2013-09-19","252561",""
"26189","2013-09-19","357000",""
"26190","2013-09-20","200000","Dublin 13"
"26191","2013-09-20","484581","Dublin 18"
"26192","2013-09-20","75000","Dublin 1"
"26193","2013-09-20","207000",""
"26194","2013-09-20","335000",""
"26195","2013-09-20","825000","Dublin 6"
"26196","2013-09-20","397000","Dublin 9"
"26197","2013-09-20","225000","Dublin 4"
"26198","2013-09-20","120000","Dublin 12"
"26199","2013-09-20","410000","Dublin 6"
"26200","2013-09-20","704845.81","Dublin 15"
"26201","2013-09-20","380000","Dublin 8"
"26202","2013-09-20","135000",""
"26203","2013-09-20","125000",""
"26204","2013-09-20","150000","Dublin 1"
"26205","2013-09-20","425000","Dublin 6w"
"26206","2013-09-20","510000","Dublin 14"
"26207","2013-09-20","179000","Dublin 6"
"26208","2013-09-20","118942",""
"26209","2013-09-20","180616.74",""
"26210","2013-09-20","228000","Dublin 18"
"26211","2013-09-20","195000",""
"26212","2013-09-20","381000","Dublin 8"
"26213","2013-09-20","170000",""
"26214","2013-09-20","99000","Dublin 9"
"26215","2013-09-20","101000","Dublin 11"
"26216","2013-09-20","305000","Dublin 12"
"26217","2013-09-20","282500",""
"26218","2013-09-20","255330",""
"26219","2013-09-20","65000","Dublin 24"
"26220","2013-09-20","347500",""
"26221","2013-09-20","555000",""
"26222","2013-09-20","740000",""
"26223","2013-09-20","92000","Dublin 15"
"26224","2013-09-20","400000",""
"26225","2013-09-20","450000","Dublin 15"
"26226","2013-09-20","95000","Dublin 24"
"26227","2013-09-20","186000","Dublin 24"
"26228","2013-09-20","305000","Dublin 15"
"26229","2013-09-20","299950","Dublin 24"
"26230","2013-09-20","1275000",""
"26231","2013-09-20","355000",""
"26232","2013-09-20","115000",""
"26233","2013-09-20","252000","Dublin 12"
"26234","2013-09-20","665500","Dublin 9"
"26235","2013-09-20","130000",""
"26236","2013-09-20","340000","Dublin 7"
"26237","2013-09-20","1010000","Dublin 6"
"26238","2013-09-20","181500",""
"26239","2013-09-20","90000","Dublin 5"
"26240","2013-09-20","150000","Dublin 12"
"26241","2013-09-20","556810.05","Dublin 4"
"26242","2013-09-20","682000",""
"26243","2013-09-20","130000","Dublin 12"
"26244","2013-09-20","225000","Dublin 5"
"26245","2013-09-20","90000",""
"26246","2013-09-20","120000","Dublin 12"
"26247","2013-09-20","180000",""
"26248","2013-09-20","96000","Dublin 7"
"26249","2013-09-20","138000",""
"26250","2013-09-20","205000","Dublin 3"
"26251","2013-09-20","286000","Dublin 9"
"26252","2013-09-20","181000",""
"26253","2013-09-23","415000","Dublin 6"
"26254","2013-09-23","348000","Dublin 1"
"26255","2013-09-23","404000",""
"26256","2013-09-23","410000",""
"26257","2013-09-23","255000",""
"26258","2013-09-23","115000","Dublin 17"
"26259","2013-09-23","425000","Dublin 13"
"26260","2013-09-23","65000",""
"26261","2013-09-23","235000","Dublin 5"
"26262","2013-09-23","163000",""
"26263","2013-09-23","450000","Dublin 7"
"26264","2013-09-23","570000","Dublin 3"
"26265","2013-09-23","344500",""
"26266","2013-09-23","510000","Dublin 13"
"26267","2013-09-23","180000","Dublin 4"
"26268","2013-09-23","540000",""
"26269","2013-09-23","323000",""
"26270","2013-09-23","195000",""
"26271","2013-09-23","236000",""
"26272","2013-09-23","660000","Dublin 6"
"26273","2013-09-23","560000","Dublin 3"
"26274","2013-09-23","235000",""
"26275","2013-09-23","370000","Dublin 5"
"26276","2013-09-23","440000","Dublin 3"
"26277","2013-09-23","134000",""
"26278","2013-09-23","187500","Dublin 14"
"26279","2013-09-23","93500","Dublin 8"
"26280","2013-09-23","160000",""
"26281","2013-09-23","122000","Dublin 3"
"26282","2013-09-23","525000",""
"26283","2013-09-23","870000",""
"26284","2013-09-24","387500","Dublin 11"
"26285","2013-09-24","60000","Dublin 11"
"26286","2013-09-24","76000",""
"26287","2013-09-24","145000",""
"26288","2013-09-24","280000","Dublin 6w"
"26289","2013-09-24","1965000","Dublin 4"
"26290","2013-09-24","475000","Dublin 3"
"26291","2013-09-24","135000","Dublin 1"
"26292","2013-09-24","170000",""
"26293","2013-09-24","260000",""
"26294","2013-09-24","570000",""
"26295","2013-09-24","367500","Dublin 3"
"26296","2013-09-24","175000","Dublin 15"
"26297","2013-09-24","409000","Dublin 8"
"26298","2013-09-24","132500",""
"26299","2013-09-24","184950",""
"26300","2013-09-24","275000","Dublin 15"
"26301","2013-09-24","270000","Dublin 15"
"26302","2013-09-24","291000","Dublin 15"
"26303","2013-09-24","170000",""
"26304","2013-09-24","120000","Dublin 11"
"26305","2013-09-24","160000","Dublin 15"
"26306","2013-09-24","652000",""
"26307","2013-09-24","150000","Dublin 8"
"26308","2013-09-24","133000","Dublin 8"
"26309","2013-09-24","135500","Dublin 3"
"26310","2013-09-24","133039.64","Dublin 8"
"26311","2013-09-24","655000","Dublin 14"
"26312","2013-09-25","245000","Dublin 1"
"26313","2013-09-25","345000","Dublin 8"
"26314","2013-09-25","399950",""
"26315","2013-09-25","456000","Dublin 14"
"26316","2013-09-25","602500",""
"26317","2013-09-25","262000","Dublin 9"
"26318","2013-09-25","185000",""
"26319","2013-09-25","83000","Dublin 8"
"26320","2013-09-25","145000","Dublin 24"
"26321","2013-09-25","267000","Dublin 15"
"26322","2013-09-25","395594.71",""
"26323","2013-09-25","140000",""
"26324","2013-09-25","420000","Dublin 6w"
"26325","2013-09-25","235000","Dublin 12"
"26326","2013-09-25","215000",""
"26327","2013-09-25","170000","Dublin 15"
"26328","2013-09-25","450250","Dublin 2"
"26329","2013-09-25","128634.36",""
"26330","2013-09-25","305000","Dublin 18"
"26331","2013-09-25","150000","Dublin 3"
"26332","2013-09-25","260000","Dublin 3"
"26333","2013-09-25","266000","Dublin 16"
"26334","2013-09-25","470000",""
"26335","2013-09-25","156000",""
"26336","2013-09-25","100000","Dublin 9"
"26337","2013-09-25","150000",""
"26338","2013-09-25","195000","Dublin 24"
"26339","2013-09-25","455000","Dublin 18"
"26340","2013-09-25","325611",""
"26341","2013-09-25","589000","Dublin 6w"
"26342","2013-09-25","200000","Dublin 9"
"26343","2013-09-25","410000","Dublin 6w"
"26344","2013-09-25","178000",""
"26345","2013-09-25","410000",""
"26346","2013-09-25","145000",""
"26347","2013-09-25","125000","Dublin 3"
"26348","2013-09-25","425000","Dublin 6"
"26349","2013-09-26","120000","Dublin 7"
"26350","2013-09-26","192000","Dublin 24"
"26351","2013-09-26","705000","Dublin 6w"
"26352","2013-09-26","118000","Dublin 13"
"26353","2013-09-26","220000","Dublin 11"
"26354","2013-09-26","257500",""
"26355","2013-09-26","280000",""
"26356","2013-09-26","140000","Dublin 12"
"26357","2013-09-26","565000","Dublin 4"
"26358","2013-09-26","430000",""
"26359","2013-09-26","282000","Dublin 15"
"26360","2013-09-26","206000",""
"26361","2013-09-26","281250","Dublin 7"
"26362","2013-09-26","488888",""
"26363","2013-09-26","245000","Dublin 24"
"26364","2013-09-26","260000",""
"26365","2013-09-26","597400",""
"26366","2013-09-26","63000","Dublin 1"
"26367","2013-09-26","310000",""
"26368","2013-09-26","165000","Dublin 18"
"26369","2013-09-26","1050000","Dublin 6"
"26370","2013-09-26","570000",""
"26371","2013-09-26","660000","Dublin 14"
"26372","2013-09-26","450000",""
"26373","2013-09-26","185000",""
"26374","2013-09-26","695000","Dublin 6"
"26375","2013-09-26","360000","Dublin 16"
"26376","2013-09-26","482759",""
"26377","2013-09-26","320000",""
"26378","2013-09-26","305000","Dublin 13"
"26379","2013-09-26","125000","Dublin 10"
"26380","2013-09-26","540000","Dublin 6w"
"26381","2013-09-26","235000","Dublin 5"
"26382","2013-09-26","260000","Dublin 9"
"26383","2013-09-26","218000","Dublin 12"
"26384","2013-09-26","151000","Dublin 11"
"26385","2013-09-26","150000","Dublin 6"
"26386","2013-09-26","241000",""
"26387","2013-09-26","148000",""
"26388","2013-09-26","255000","Dublin 1"
"26389","2013-09-26","192500","Dublin 2"
"26390","2013-09-26","420000",""
"26391","2013-09-26","427312.76",""
"26392","2013-09-26","590000","Dublin 6w"
"26393","2013-09-27","1100000",""
"26394","2013-09-27","780000","Dublin 6"
"26395","2013-09-27","235000","Dublin 12"
"26396","2013-09-27","305000",""
"26397","2013-09-27","217000",""
"26398","2013-09-27","1375000","Dublin 4"
"26399","2013-09-27","242500",""
"26400","2013-09-27","351000","Dublin 11"
"26401","2013-09-27","185022",""
"26402","2013-09-27","437000",""
"26403","2013-09-27","85000","Dublin 7"
"26404","2013-09-27","185000","Dublin 6"
"26405","2013-09-27","190000","Dublin 8"
"26406","2013-09-27","150000",""
"26407","2013-09-27","172500","Dublin 20"
"26408","2013-09-27","196000",""
"26409","2013-09-27","770000",""
"26410","2013-09-27","955000","Dublin 18"
"26411","2013-09-27","435000",""
"26412","2013-09-27","421000",""
"26413","2013-09-27","230000","Dublin 4"
"26414","2013-09-27","305000",""
"26415","2013-09-27","80250","Dublin 12"
"26416","2013-09-27","195000","Dublin 2"
"26417","2013-09-27","145000","Dublin 2"
"26418","2013-09-27","390500","Dublin 20"
"26419","2013-09-27","545000","Dublin 6"
"26420","2013-09-27","130000","Dublin 22"
"26421","2013-09-27","505000","Dublin 3"
"26422","2013-09-27","369000","Dublin 18"
"26423","2013-09-27","80000","Dublin 1"
"26424","2013-09-27","223000",""
"26425","2013-09-27","303500",""
"26426","2013-09-27","263000",""
"26427","2013-09-27","320000","Dublin 16"
"26428","2013-09-27","535000","Dublin 4"
"26429","2013-09-27","297000","Dublin 9"
"26430","2013-09-27","158590",""
"26431","2013-09-27","230000","Dublin 6"
"26432","2013-09-27","365000",""
"26433","2013-09-27","385000","Dublin 18"
"26434","2013-09-27","400000",""
"26435","2013-09-27","124000","Dublin 16"
"26436","2013-09-27","245000","Dublin 7"
"26437","2013-09-27","355000",""
"26438","2013-09-27","260000","Dublin 12"
"26439","2013-09-27","420000","Dublin 4"
"26440","2013-09-27","360000","Dublin 6"
"26441","2013-09-27","250000","Dublin 14"
"26442","2013-09-27","180000",""
"26443","2013-09-27","95000","Dublin 3"
"26444","2013-09-27","400000",""
"26445","2013-09-27","545000","Dublin 9"
"26446","2013-09-27","205500",""
"26447","2013-09-27","233000","Dublin 20"
"26448","2013-09-27","235000","Dublin 13"
"26449","2013-09-27","557000","Dublin 15"
"26450","2013-09-27","215000",""
"26451","2013-09-27","372500",""
"26452","2013-09-27","170000",""
"26453","2013-09-27","256000",""
"26454","2013-09-27","190308",""
"26455","2013-09-27","470000","Dublin 6w"
"26456","2013-09-27","350000",""
"26457","2013-09-27","275000",""
"26458","2013-09-27","1100000",""
"26459","2013-09-27","420000",""
"26460","2013-09-27","275000",""
"26461","2013-09-27","291000","Dublin 20"
"26462","2013-09-27","160000",""
"26463","2013-09-27","306690",""
"26464","2013-09-27","440000",""
"26465","2013-09-27","340000","Dublin 6w"
"26466","2013-09-27","370000","Dublin 4"
"26467","2013-09-27","290000","Dublin 15"
"26468","2013-09-27","101000",""
"26469","2013-09-27","164000","Dublin 1"
"26470","2013-09-27","235000",""
"26471","2013-09-27","405000","Dublin 1"
"26472","2013-09-27","127000",""
"26473","2013-09-27","415000",""
"26474","2013-09-27","320000",""
"26475","2013-09-27","276000",""
"26476","2013-09-27","591000",""
"26477","2013-09-27","342500",""
"26478","2013-09-27","420000",""
"26479","2013-09-29","57000","Dublin 24"
"26480","2013-09-30","225000","Dublin 9"
"26481","2013-09-30","97000","Dublin 18"
"26482","2013-09-30","76000","Dublin 11"
"26483","2013-09-30","252000","Dublin 4"
"26484","2013-09-30","780000","Dublin 4"
"26485","2013-09-30","200000","Dublin 11"
"26486","2013-09-30","210000",""
"26487","2013-09-30","695000",""
"26488","2013-09-30","57000","Dublin 8"
"26489","2013-09-30","925000",""
"26490","2013-09-30","222000","Dublin 12"
"26491","2013-09-30","154185","Dublin 11"
"26492","2013-09-30","118000","Dublin 12"
"26493","2013-09-30","104000","Dublin 10"
"26494","2013-09-30","188000","Dublin 15"
"26495","2013-09-30","426000","Dublin 14"
"26496","2013-09-30","190000","Dublin 5"
"26497","2013-09-30","560000",""
"26498","2013-09-30","163000","Dublin 22"
"26499","2013-09-30","72000",""
"26500","2013-09-30","204000",""
"26501","2013-09-30","92000","Dublin 24"
"26502","2013-09-30","175000","Dublin 15"
"26503","2013-09-30","135000",""
"26504","2013-09-30","175000","Dublin 3"
"26505","2013-09-30","220000",""
"26506","2013-09-30","380000",""
"26507","2013-09-30","350000","Dublin 14"
"26508","2013-09-30","259000","Dublin 14"
"26509","2013-09-30","114000","Dublin 8"
