"","Year","Rent","PropertyType","Location.x","NumberofBedrooms","Location.y","CPI","Price.Rent.Ratio","VacancyRate","HousingStock"
"3070",2014,1195.29,"Detached house","Dublin 12","All bedrooms","Dublin 12",47.04,103.8,"0",2014000
"3071",2014,1195.42,"Terrace house","Killiney, Dublin","All bedrooms","Killiney, Dublin",47.04,103.8,"0",2014000
"3072",2014,1196.73,"Apartment","Howth, Dublin","All bedrooms","Howth, Dublin",47.04,103.8,"0",2014000
"3073",2014,1203.33,"Terrace house","Kilmainham , Dublin 8","All bedrooms","Kilmainham , Dublin 8",47.04,103.8,"0",2014000
"3074",2014,1204.66,"Apartment","Dublin 16","All bedrooms","Dublin 16",47.04,103.8,"0",2014000
"3075",2014,1204.66,"Apartment","Dublin 16","1 to 3 bed","Dublin 16",47.04,103.8,"0",2014000
"3076",2014,1207.59,"Semi detached house","Dublin 8","All bedrooms","Dublin 8",47.04,103.8,"0",2014000
"3077",2014,1208.99,"Apartment","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",47.04,103.8,"0",2014000
"3078",2014,1212.06,"Apartment","Drumcondra, Dublin 3","All bedrooms","Drumcondra, Dublin 3",47.04,103.8,"0",2014000
"3079",2014,1212.43,"Semi detached house","Dublin 13","All bedrooms","Dublin 13",47.04,103.8,"0",2014000
"3080",2014,1214.22,"Apartment","Carrickmines, Dublin 18","1 to 3 bed","Carrickmines, Dublin 18",47.04,103.8,"0",2014000
"3081",2014,1214.22,"Apartment","Carrickmines, Dublin 18","All bedrooms","Carrickmines, Dublin 18",47.04,103.8,"0",2014000
"3082",2014,1214.59,"Apartment","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",47.04,103.8,"0",2014000
"3083",2014,1216.46,"Apartment","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.04,103.8,"0",2014000
"3084",2014,1222.8,"Semi detached house","Beaumont, Dublin 9","All bedrooms","Beaumont, Dublin 9",47.04,103.8,"0",2014000
"3085",2014,1225.5,"Apartment","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",47.04,103.8,"0",2014000
"3086",2014,1227.78,"Apartment","Pearse Street, Dublin 2","All bedrooms","Pearse Street, Dublin 2",47.04,103.8,"0",2014000
"3087",2014,1227.78,"Apartment","Pearse Street, Dublin 2","1 to 3 bed","Pearse Street, Dublin 2",47.04,103.8,"0",2014000
"3088",2014,1230.57,"Apartment","Dublin 9","All bedrooms","Dublin 9",47.04,103.8,"0",2014000
"3089",2014,1232.22,"Semi detached house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",47.04,103.8,"0",2014000
"3090",2014,1237.96,"Semi detached house","Dublin 9","All bedrooms","Dublin 9",47.04,103.8,"0",2014000
"3091",2014,1240.57,"Apartment","Dublin 14","All bedrooms","Dublin 14",47.04,103.8,"0",2014000
"3092",2014,1241.34,"Apartment","Ballinteer, Dublin 16","1 to 3 bed","Ballinteer, Dublin 16",47.04,103.8,"0",2014000
"3093",2014,1241.34,"Apartment","Ballinteer, Dublin 16","All bedrooms","Ballinteer, Dublin 16",47.04,103.8,"0",2014000
"3094",2014,1242.48,"Terrace house","Fairview, Dublin 3","All bedrooms","Fairview, Dublin 3",47.04,103.8,"0",2014000
"3095",2014,1246.23,"Apartment","Temple Bar, Dublin 2","1 to 3 bed","Temple Bar, Dublin 2",47.04,103.8,"0",2014000
"3096",2014,1246.23,"Apartment","Temple Bar, Dublin 2","All bedrooms","Temple Bar, Dublin 2",47.04,103.8,"0",2014000
"3097",2014,1246.57,"Detached house","Dublin 15","All bedrooms","Dublin 15",47.04,103.8,"0",2014000
"3098",2014,1246.75,"Detached house","Dublin 5","All bedrooms","Dublin 5",47.04,103.8,"0",2014000
"3099",2014,1247.12,"Terrace house","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",47.04,103.8,"0",2014000
"3100",2014,1248.03,"Semi detached house","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",47.04,103.8,"0",2014000
"3101",2014,1249.19,"Semi detached house","Raheny, Dublin 5","All bedrooms","Raheny, Dublin 5",47.04,103.8,"0",2014000
"3102",2014,1249.71,"Semi detached house","Marino, Dublin 3","All bedrooms","Marino, Dublin 3",47.04,103.8,"0",2014000
"3103",2014,1251.03,"Apartment","Islandbridge, Dublin 8","All bedrooms","Islandbridge, Dublin 8",47.04,103.8,"0",2014000
"3104",2014,1256.1,"Apartment","Dublin 18","All bedrooms","Dublin 18",47.04,103.8,"0",2014000
"3105",2014,1256.83,"Semi detached house","Glasnevin, Dublin 11","All bedrooms","Glasnevin, Dublin 11",47.04,103.8,"0",2014000
"3106",2014,1260.16,"Terrace house","Dublin 16","All bedrooms","Dublin 16",47.04,103.8,"0",2014000
"3107",2014,1264.04,"Semi detached house","Shankill, Dublin","All bedrooms","Shankill, Dublin",47.04,103.8,"0",2014000
"3108",2014,1271.88,"Terrace house","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",47.04,103.8,"0",2014000
"3109",2014,1276.1,"Terrace house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",47.04,103.8,"0",2014000
"3110",2014,1279.87,"Semi detached house","Kimmage, Dublin 12","All bedrooms","Kimmage, Dublin 12",47.04,103.8,"0",2014000
"3111",2014,1280.98,"Terrace house","Dublin 9","All bedrooms","Dublin 9",47.04,103.8,"0",2014000
"3112",2014,1282.75,"Semi detached house","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",47.04,103.8,"0",2014000
"3113",2014,1285.48,"Apartment","Dundrum, Dublin 16","1 to 3 bed","Dundrum, Dublin 16",47.04,103.8,"0",2014000
"3114",2014,1285.48,"Apartment","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",47.04,103.8,"0",2014000
"3115",2014,1286.17,"Apartment","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",47.04,103.8,"0",2014000
"3116",2014,1286.7,"Apartment","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.04,103.8,"0",2014000
"3117",2014,1287.31,"Terrace house","Harolds Cross, Dublin 6","All bedrooms","Harolds Cross, Dublin 6",47.04,103.8,"0",2014000
"3118",2014,1287.33,"Apartment","Sandyford, Dublin 18","All bedrooms","Sandyford, Dublin 18",47.04,103.8,"0",2014000
"3119",2014,1288.27,"Apartment","Townsend Street, Dublin 2","1 to 3 bed","Townsend Street, Dublin 2",47.04,103.8,"0",2014000
"3120",2014,1288.27,"Apartment","Townsend Street, Dublin 2","All bedrooms","Townsend Street, Dublin 2",47.04,103.8,"0",2014000
"3121",2014,1290.22,"Terrace house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",47.04,103.8,"0",2014000
"3122",2014,1295.57,"Semi detached house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",47.04,103.8,"0",2014000
"3123",2014,1298.02,"Apartment","Dartry, Dublin 6","All bedrooms","Dartry, Dublin 6",47.04,103.8,"0",2014000
"3124",2014,1298.39,"Apartment","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.04,103.8,"0",2014000
"3125",2014,1298.52,"Semi detached house","Phibsboro, Dublin 7","All bedrooms","Phibsboro, Dublin 7",47.04,103.8,"0",2014000
"3126",2014,1302.72,"Terrace house","Marino, Dublin 3","All bedrooms","Marino, Dublin 3",47.04,103.8,"0",2014000
"3127",2014,1305,"Terrace house","Portobello, Dublin 8","All bedrooms","Portobello, Dublin 8",47.04,103.8,"0",2014000
"3128",2014,1306.43,"Apartment","Lower Mount Street, Dublin 2","1 to 3 bed","Lower Mount Street, Dublin 2",47.04,103.8,"0",2014000
"3129",2014,1306.43,"Apartment","Lower Mount Street, Dublin 2","All bedrooms","Lower Mount Street, Dublin 2",47.04,103.8,"0",2014000
"3130",2014,1307.6,"Semi detached house","Knocklyon, Dublin 16","All bedrooms","Knocklyon, Dublin 16",47.04,103.8,"0",2014000
"3131",2014,1307.79,"Semi detached house","Dublin 3","All bedrooms","Dublin 3",47.04,103.8,"0",2014000
"3132",2014,1311.54,"Apartment","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.04,103.8,"0",2014000
"3133",2014,1313.05,"Apartment","Booterstown, Dublin","1 to 3 bed","Booterstown, Dublin",47.04,103.8,"0",2014000
"3134",2014,1313.05,"Apartment","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",47.04,103.8,"0",2014000
"3135",2014,1315.36,"Apartment","I.F.S.C., Dublin 1","1 to 3 bed","I.F.S.C., Dublin 1",47.04,103.8,"0",2014000
"3136",2014,1315.36,"Apartment","I.F.S.C., Dublin 1","All bedrooms","I.F.S.C., Dublin 1",47.04,103.8,"0",2014000
"3137",2014,1323.96,"Terrace house","Balgriffin, Dublin 13","All bedrooms","Balgriffin, Dublin 13",47.04,103.8,"0",2014000
"3138",2014,1329.27,"Semi detached house","Templeogue, Dublin 6W","All bedrooms","Templeogue, Dublin 6W",47.04,103.8,"0",2014000
"3139",2014,1329.57,"Detached house","Castleknock, Dublin 15","All bedrooms","Castleknock, Dublin 15",47.04,103.8,"0",2014000
"3140",2014,1331.35,"Semi detached house","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",47.04,103.8,"0",2014000
"3141",2014,1331.97,"Terrace house","Stepaside, Dublin 18","All bedrooms","Stepaside, Dublin 18",47.04,103.8,"0",2014000
"3142",2014,1342.55,"Terrace house","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",47.04,103.8,"0",2014000
"3143",2014,1344.83,"Terrace house","Dublin 6W","All bedrooms","Dublin 6W",47.04,103.8,"0",2014000
"3144",2014,1349.7,"Apartment","Dublin 2","All bedrooms","Dublin 2",47.04,103.8,"0",2014000
"3145",2014,1352.27,"Terrace house","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",47.04,103.8,"0",2014000
"3146",2014,1355.07,"Terrace house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.04,103.8,"0",2014000
"3147",2014,1355.12,"Semi detached house","Dublin 16","All bedrooms","Dublin 16",47.04,103.8,"0",2014000
"3148",2014,1356.44,"Terrace house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",47.04,103.8,"0",2014000
"3149",2014,1358.21,"Apartment","Killiney, Dublin","All bedrooms","Killiney, Dublin",47.04,103.8,"0",2014000
"3150",2014,1360.46,"Apartment","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.04,103.8,"0",2014000
"3151",2014,1365.26,"Apartment","Dalkey, Dublin","1 to 3 bed","Dalkey, Dublin",47.04,103.8,"0",2014000
"3152",2014,1365.26,"Apartment","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",47.04,103.8,"0",2014000
"3153",2014,1368,"Apartment","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.04,103.8,"0",2014000
"3154",2014,1371.53,"Semi detached house","Killiney, Dublin","All bedrooms","Killiney, Dublin",47.04,103.8,"0",2014000
"3155",2014,1372.54,"Terrace house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.04,103.8,"0",2014000
"3156",2014,1374.79,"Apartment","Leopardstown, Dublin 18","All bedrooms","Leopardstown, Dublin 18",47.04,103.8,"0",2014000
"3157",2014,1376.25,"Apartment","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.04,103.8,"0",2014000
"3158",2014,1378.83,"Apartment","Merrion, Dublin 4","All bedrooms","Merrion, Dublin 4",47.04,103.8,"0",2014000
"3159",2014,1381.26,"Apartment","Pembroke, Dublin 4","1 to 3 bed","Pembroke, Dublin 4",47.04,103.8,"0",2014000
"3160",2014,1381.26,"Apartment","Pembroke, Dublin 4","All bedrooms","Pembroke, Dublin 4",47.04,103.8,"0",2014000
"3161",2014,1385,"Detached house","Dublin 9","All bedrooms","Dublin 9",47.04,103.8,"0",2014000
"3162",2014,1385.09,"Apartment","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",47.04,103.8,"0",2014000
"3163",2014,1385.09,"Apartment","Sutton, Dublin 13","1 to 3 bed","Sutton, Dublin 13",47.04,103.8,"0",2014000
"3164",2014,1387.1,"Terrace house","Dublin 14","All bedrooms","Dublin 14",47.04,103.8,"0",2014000
"3165",2014,1387.82,"Terrace house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.04,103.8,"0",2014000
"3166",2014,1388.2,"Detached house","Swords, Dublin","All bedrooms","Swords, Dublin",47.04,103.8,"0",2014000
"3167",2014,1388.27,"Semi detached house","Rathfarnham, Dublin 16","All bedrooms","Rathfarnham, Dublin 16",47.04,103.8,"0",2014000
"3168",2014,1389.33,"Terrace house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",47.04,103.8,"0",2014000
"3169",2014,1392.78,"Semi detached house","Ballinteer, Dublin 16","All bedrooms","Ballinteer, Dublin 16",47.04,103.8,"0",2014000
"3170",2014,1400.93,"Semi detached house","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.04,103.8,"0",2014000
"3171",2014,1403.02,"Terrace house","Dublin 18","All bedrooms","Dublin 18",47.04,103.8,"0",2014000
"3172",2014,1405.17,"Apartment","Dublin 4","All bedrooms","Dublin 4",47.04,103.8,"0",2014000
"3173",2014,1408.77,"Semi detached house","Glenageary, Dublin","All bedrooms","Glenageary, Dublin",47.04,103.8,"0",2014000
"3174",2014,1414.89,"Detached house","Lucan, Dublin","All bedrooms","Lucan, Dublin",47.04,103.8,"0",2014000
"3175",2014,1415.42,"Terrace house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",47.04,103.8,"0",2014000
"3176",2014,1415.98,"Terrace house","Irishtown, Dublin 4","All bedrooms","Irishtown, Dublin 4",47.04,103.8,"0",2014000
"3177",2014,1416.67,"Semi detached house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",47.04,103.8,"0",2014000
"3178",2014,1421.38,"Terrace house","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",47.04,103.8,"0",2014000
"3179",2014,1422.21,"Terrace house","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",47.04,103.8,"0",2014000
"3180",2014,1425.49,"Semi detached house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",47.04,103.8,"0",2014000
"3181",2014,1431.31,"Semi detached house","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",47.04,103.8,"0",2014000
"3182",2014,1432.7,"Semi detached house","Sandyford, Dublin 18","All bedrooms","Sandyford, Dublin 18",47.04,103.8,"0",2014000
"3183",2014,1434.07,"Apartment","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",47.04,103.8,"0",2014000
"3184",2014,1441.03,"Semi detached house","Cabinteely, Dublin 18","All bedrooms","Cabinteely, Dublin 18",47.04,103.8,"0",2014000
"3185",2014,1451.12,"Apartment","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",47.04,103.8,"0",2014000
"3186",2014,1451.12,"Apartment","Milltown, Dublin 6","1 to 3 bed","Milltown, Dublin 6",47.04,103.8,"0",2014000
"3187",2014,1456.4,"Semi detached house","Leopardstown, Dublin 18","All bedrooms","Leopardstown, Dublin 18",47.04,103.8,"0",2014000
"3188",2014,1465.62,"Semi detached house","Dublin 18","All bedrooms","Dublin 18",47.04,103.8,"0",2014000
"3189",2014,1468.93,"Semi detached house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",47.04,103.8,"0",2014000
"3190",2014,1471.93,"Semi detached house","Dublin 6W","All bedrooms","Dublin 6W",47.04,103.8,"0",2014000
"3191",2014,1478.63,"Apartment","Charlemont Street, Dublin 2","All bedrooms","Charlemont Street, Dublin 2",47.04,103.8,"0",2014000
"3192",2014,1484.17,"Terrace house","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.04,103.8,"0",2014000
"3193",2014,1484.57,"Terrace house","Dublin 6","All bedrooms","Dublin 6",47.04,103.8,"0",2014000
"3194",2014,1487.38,"Terrace house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.04,103.8,"0",2014000
"3195",2014,1487.57,"Semi detached house","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",47.04,103.8,"0",2014000
"3196",2014,1489.68,"Apartment","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.04,103.8,"0",2014000
"3197",2014,1492.5,"Terrace house","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",47.04,103.8,"0",2014000
"3198",2014,1497.71,"Terrace house","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",47.04,103.8,"0",2014000
"3199",2014,1513.9,"Terrace house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",47.04,103.8,"0",2014000
"3200",2014,1515.44,"Semi detached house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",47.04,103.8,"0",2014000
"3201",2014,1524.38,"Terrace house","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",47.04,103.8,"0",2014000
"3202",2014,1533.97,"Detached house","Dublin 16","All bedrooms","Dublin 16",47.04,103.8,"0",2014000
"3203",2014,1541.45,"Terrace house","Terenure, Dublin 6","All bedrooms","Terenure, Dublin 6",47.04,103.8,"0",2014000
"3204",2014,1541.51,"Terrace house","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",47.04,103.8,"0",2014000
"3205",2014,1552.21,"Semi detached house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",47.04,103.8,"0",2014000
"3206",2014,1559.68,"Terrace house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",47.04,103.8,"0",2014000
"3207",2014,1568.24,"Apartment","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",47.04,103.8,"0",2014000
"3208",2014,1570.53,"Semi detached house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",47.04,103.8,"0",2014000
"3209",2014,1572.96,"Semi detached house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",47.04,103.8,"0",2014000
"3210",2014,1574.56,"Semi detached house","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",47.04,103.8,"0",2014000
"3211",2014,1577.41,"Semi detached house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",47.04,103.8,"0",2014000
"3212",2014,1587.1,"Semi detached house","Dublin 14","All bedrooms","Dublin 14",47.04,103.8,"0",2014000
"3213",2014,1593.71,"Terrace house","Dublin 2","All bedrooms","Dublin 2",47.04,103.8,"0",2014000
"3214",2014,1595.84,"Apartment","Spencer Dock, Dublin 1","All bedrooms","Spencer Dock, Dublin 1",47.04,103.8,"0",2014000
"3215",2014,1605.23,"Semi detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.04,103.8,"0",2014000
"3216",2014,1611.17,"Semi detached house","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",47.04,103.8,"0",2014000
"3217",2014,1624.31,"Semi detached house","Dublin 6","All bedrooms","Dublin 6",47.04,103.8,"0",2014000
"3218",2014,1642.35,"Terrace house","Dublin 4","All bedrooms","Dublin 4",47.04,103.8,"0",2014000
"3219",2014,1642.52,"Terrace house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.04,103.8,"0",2014000
"3220",2014,1648.29,"Detached house","Dublin","All bedrooms","Dublin",47.04,103.8,"0",2014000
"3221",2014,1655.53,"Semi detached house","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",47.04,103.8,"0",2014000
"3222",2014,1715.96,"Terrace house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.04,103.8,"0",2014000
"3223",2014,1732.45,"Semi detached house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",47.04,103.8,"0",2014000
"3224",2014,1747.9,"Semi detached house","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",47.04,103.8,"0",2014000
"3225",2014,1792.98,"Semi detached house","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",47.04,103.8,"0",2014000
"3226",2014,1819.96,"Detached house","Dublin 14","All bedrooms","Dublin 14",47.04,103.8,"0",2014000
"3227",2014,1828.73,"Apartment","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",47.04,103.8,"0",2014000
"3228",2014,1829.03,"Detached house","Malahide, Dublin","All bedrooms","Malahide, Dublin",47.04,103.8,"0",2014000
"3229",2014,1832.12,"Detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",47.04,103.8,"0",2014000
"3230",2014,1832.61,"Semi detached house","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",47.04,103.8,"0",2014000
"3231",2014,1835.57,"Apartment","Grand Canal Dock, Dublin 2","1 to 3 bed","Grand Canal Dock, Dublin 2",47.04,103.8,"0",2014000
"3232",2014,1835.57,"Apartment","Grand Canal Dock, Dublin 2","All bedrooms","Grand Canal Dock, Dublin 2",47.04,103.8,"0",2014000
"3233",2014,1846.61,"Semi detached house","Mount Merrion, Dublin","All bedrooms","Mount Merrion, Dublin",47.04,103.8,"0",2014000
"3234",2014,1857.73,"Apartment","Hanover Quay, Dublin 2","1 to 3 bed","Hanover Quay, Dublin 2",47.04,103.8,"0",2014000
"3235",2014,1857.73,"Apartment","Hanover Quay, Dublin 2","All bedrooms","Hanover Quay, Dublin 2",47.04,103.8,"0",2014000
"3236",2014,1873.39,"Detached house","Killiney, Dublin","All bedrooms","Killiney, Dublin",47.04,103.8,"0",2014000
"3237",2014,1873.89,"Semi detached house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",47.04,103.8,"0",2014000
"3238",2014,1880.7,"Terrace house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.04,103.8,"0",2014000
"3239",2014,1887.16,"Semi detached house","Dublin 4","All bedrooms","Dublin 4",47.04,103.8,"0",2014000
"3240",2014,1921.21,"Semi detached house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",47.04,103.8,"0",2014000
"3241",2014,1934.02,"Semi detached house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",47.04,103.8,"0",2014000
