Year,Location,PropertyType,NumberofBedrooms,VacancyRate,CPI,Price.Rent.Ratio,HousingStock,Rent
2012,"Inchicore, Dublin 8",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1027.02
2012,"Inchicore, Dublin 8",Other flats,All bedrooms,0,46.72,88.7,2003000,577.95
2012,"Inchicore, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,903.88
2012,"Inchicore, Dublin 8",Apartment,1 to 3 bed,0,46.72,88.7,2003000,903.88
2012,"Inchicore, Dublin 8",Terrace house,All bedrooms,0,46.72,88.7,2003000,964.91
2012,"Irishtown, Dublin 4",Terrace house,All bedrooms,0,46.72,88.7,2003000,1307.79
2012,"Islandbridge, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,1081.11
2012,"Killester, Dublin 5",Terrace house,All bedrooms,0,46.72,88.7,2003000,1094.19
2012,"Killester, Dublin 5",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1120.61
2012,"Killester, Dublin 5",Apartment,1 to 3 bed,0,46.72,88.7,2003000,875.93
2012,"Killester, Dublin 5",Apartment,All bedrooms,0,46.72,88.7,2003000,875.93
2012,"Killiney, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1168.47
2012,"Killiney, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1399.71
2012,"Killiney, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,1399.71
2012,"Kilmainham , Dublin 8",Terrace house,All bedrooms,0,46.72,88.7,2003000,1161.94
2012,"Kilmainham , Dublin 8",Other flats,All bedrooms,0,46.72,88.7,2003000,593.52
2012,"Kilmainham , Dublin 8",Other flats,1 to 2 bed,0,46.72,88.7,2003000,593.52
2012,"Kilmainham , Dublin 8",Other flats,1 to 3 bed,0,46.72,88.7,2003000,593.52
2012,"Kilmainham , Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,978.61
2012,"Kimmage, Dublin 12",Terrace house,All bedrooms,0,46.72,88.7,2003000,1039.13
2012,"Kimmage, Dublin 12",Other flats,All bedrooms,0,46.72,88.7,2003000,567.5
2012,"Kimmage, Dublin 12",Other flats,1 to 3 bed,0,46.72,88.7,2003000,567.5
2012,"Kimmage, Dublin 12",Apartment,All bedrooms,0,46.72,88.7,2003000,859.33
2012,"Kimmage, Dublin 12",Apartment,1 to 3 bed,0,46.72,88.7,2003000,859.33
2012,"Kinsealy, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1032.52
2012,"Kinsealy, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,825.31
2012,"Kinsealy, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,825.31
2012,"Knocklyon, Dublin 16",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1165.12
2012,"Leopardstown, Dublin 18",Apartment,All bedrooms,0,46.72,88.7,2003000,1186.58
2012,"Leopardstown, Dublin 18",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1324.56
2012,"Lower Mount Street, Dublin 2",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1073.21
2012,"Lower Mount Street, Dublin 2",Apartment,All bedrooms,0,46.72,88.7,2003000,1073.21
2012,"Lucan, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1018.91
2012,"Lucan, Dublin",Detached house,All bedrooms,0,46.72,88.7,2003000,1324.62
2012,"Lucan, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,876.87
2012,"Lucan, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,954.91
2012,"Lusk, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,702.5
2012,"Lusk, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,702.5
2012,"Lusk, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,869.84
2012,"Lusk, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,944.74
2012,"Malahide Road, Dublin 17",Apartment,All bedrooms,0,46.72,88.7,2003000,884.36
2012,"Malahide, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,1128.16
2012,"Malahide, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1307.4
2012,"Malahide, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,1378.56
2012,"Marino, Dublin 3",Terrace house,All bedrooms,0,46.72,88.7,2003000,1141.89
2012,"Meakstown, Dublin 11",Apartment,1 to 3 bed,0,46.72,88.7,2003000,905.65
2012,"Meakstown, Dublin 11",Apartment,All bedrooms,0,46.72,88.7,2003000,905.65
2012,"Merrion, Dublin 4",Apartment,All bedrooms,0,46.72,88.7,2003000,1210.96
2012,"Milltown, Dublin 6",Apartment,All bedrooms,0,46.72,88.7,2003000,1299.5
2012,"Milltown, Dublin 6",Terrace house,All bedrooms,0,46.72,88.7,2003000,1325.73
2012,"Monkstown, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,1222.54
2012,"Monkstown, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1311.59
2012,"Monkstown, Dublin",Other flats,1 to 3 bed,0,46.72,88.7,2003000,798.2
2012,"Monkstown, Dublin",Other flats,All bedrooms,0,46.72,88.7,2003000,798.2
2012,"Monkstown, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,980.74
2012,"Mulhuddart, Dublin 15",Apartment,1 to 3 bed,0,46.72,88.7,2003000,786.91
2012,"Mulhuddart, Dublin 15",Apartment,All bedrooms,0,46.72,88.7,2003000,786.91
2012,"Mulhuddart, Dublin 15",Terrace house,All bedrooms,0,46.72,88.7,2003000,902.44
2012,"Mulhuddart, Dublin 15",Terrace house,1 to 3 bed,0,46.72,88.7,2003000,902.44
2012,"Mulhuddart, Dublin 15",Semi detached house,All bedrooms,0,46.72,88.7,2003000,931.49
2012,"Navan Road, Dublin 7",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1143.17
2012,"Navan Road, Dublin 7",Apartment,All bedrooms,0,46.72,88.7,2003000,906.95
2012,"Navan Road, Dublin 7",Apartment,1 to 3 bed,0,46.72,88.7,2003000,906.95
2012,"Navan Road, Dublin 7",Terrace house,All bedrooms,0,46.72,88.7,2003000,991.49
2012,"North Strand, Dublin 3",Terrace house,All bedrooms,0,46.72,88.7,2003000,915.65
2012,"Northern Cross, Dublin 17",Apartment,1 to 3 bed,0,46.72,88.7,2003000,894.64
2012,"Northern Cross, Dublin 17",Apartment,All bedrooms,0,46.72,88.7,2003000,894.64
2012,"Ongar, Dublin 15",Apartment,1 to 3 bed,0,46.72,88.7,2003000,834.79
2012,"Ongar, Dublin 15",Apartment,All bedrooms,0,46.72,88.7,2003000,834.79
2012,"Ongar, Dublin 15",Terrace house,All bedrooms,0,46.72,88.7,2003000,944.52
2012,"Palmerstown, Dublin 20",Terrace house,All bedrooms,0,46.72,88.7,2003000,923.5
2012,"Palmerstown, Dublin 20",Apartment,All bedrooms,0,46.72,88.7,2003000,934.59
2012,"Palmerstown, Dublin 20",Semi detached house,All bedrooms,0,46.72,88.7,2003000,963.33
2012,"Parnell Street, Dublin 1",Apartment,All bedrooms,0,46.72,88.7,2003000,1063.67
2012,"Pearse Street, Dublin 2",Apartment,All bedrooms,0,46.72,88.7,2003000,1058.69
2012,"Pearse Street, Dublin 2",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1058.69
2012,"Pembroke, Dublin 4",Apartment,All bedrooms,0,46.72,88.7,2003000,1247.01
2012,"Phibsboro, Dublin 7",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1147.68
2012,"Phibsboro, Dublin 7",Terrace house,All bedrooms,0,46.72,88.7,2003000,1196.38
2012,"Phibsboro, Dublin 7",Other flats,All bedrooms,0,46.72,88.7,2003000,521.67
2012,"Phibsboro, Dublin 7",Apartment,All bedrooms,0,46.72,88.7,2003000,741.29
2012,"Porterstown, Dublin 15",Apartment,1 to 3 bed,0,46.72,88.7,2003000,828.65
2012,"Porterstown, Dublin 15",Apartment,All bedrooms,0,46.72,88.7,2003000,828.65
2012,"Portmarnock, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,948.25
2012,"Portmarnock, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,948.25
2012,"Portobello, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,1035.51
2012,"Portobello, Dublin 8",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1035.51
2012,"Portobello, Dublin 8",Terrace house,All bedrooms,0,46.72,88.7,2003000,1205.1
2012,"Portobello, Dublin 8",Other flats,All bedrooms,0,46.72,88.7,2003000,611.65
2012,"Portobello, Dublin 8",Other flats,1 to 3 bed,0,46.72,88.7,2003000,611.65
2012,"Raheny, Dublin 5",Terrace house,All bedrooms,0,46.72,88.7,2003000,1099.72
2012,"Raheny, Dublin 5",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1105.44
2012,"Raheny, Dublin 5",Apartment,All bedrooms,0,46.72,88.7,2003000,952.95
2012,"Ranelagh, Dublin 6",Apartment,All bedrooms,0,46.72,88.7,2003000,1046.5
2012,"Ranelagh, Dublin 6",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1566.5
2012,"Ranelagh, Dublin 6",Terrace house,All bedrooms,0,46.72,88.7,2003000,1570.68
2012,"Ranelagh, Dublin 6",Other flats,All bedrooms,0,46.72,88.7,2003000,654.58
2012,"Rathcoole, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,798.33
2012,"Rathfarnham, Dublin 14",Terrace house,All bedrooms,0,46.72,88.7,2003000,1181.98
2012,"Rathfarnham, Dublin 14",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1268.66
2012,"Rathfarnham, Dublin 14",Apartment,All bedrooms,0,46.72,88.7,2003000,998.99
2012,"Rathfarnham, Dublin 16",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1014.45
2012,"Rathfarnham, Dublin 16",Apartment,All bedrooms,0,46.72,88.7,2003000,1014.45
2012,"Rathfarnham, Dublin 16",Terrace house,All bedrooms,0,46.72,88.7,2003000,1083.28
2012,"Rathfarnham, Dublin 16",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1244.91
2012,"Rathgar, Dublin 6",Terrace house,All bedrooms,0,46.72,88.7,2003000,1298.42
2012,"Rathgar, Dublin 6",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1643.27
2012,"Rathgar, Dublin 6",Other flats,All bedrooms,0,46.72,88.7,2003000,638.53
2012,"Rathgar, Dublin 6",Apartment,All bedrooms,0,46.72,88.7,2003000,931.7
2012,"Rathmines, Dublin 6",Terrace house,All bedrooms,0,46.72,88.7,2003000,1414.78
2012,"Rathmines, Dublin 6",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1450.95
2012,"Rathmines, Dublin 6",Other flats,All bedrooms,0,46.72,88.7,2003000,646.56
2012,"Rathmines, Dublin 6",Apartment,All bedrooms,0,46.72,88.7,2003000,989.04
2012,"Rialto, Dublin 8",Terrace house,All bedrooms,0,46.72,88.7,2003000,1054.69
2012,"Rialto, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,916.45
2012,"Ringsend, Dublin 4",Apartment,All bedrooms,0,46.72,88.7,2003000,1161.06
2012,"Ringsend, Dublin 4",Terrace house,All bedrooms,0,46.72,88.7,2003000,1170.55
2012,"Royal Canal Park, Dublin 15",Apartment,All bedrooms,0,46.72,88.7,2003000,943.81
2012,"Rush, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,757.07
2012,"Rush, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,757.07
2012,"Rush, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,837.81
2012,"Rush, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,911.16
2012,"Saggart, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,1021.59
2012,"Saggart, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1065.61
2012,"Saggart, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,881.17
2012,"Saggart, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,881.17
2012,"Sandycove, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1039.94
2012,"Sandycove, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,1039.94
2012,"Sandycove, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,1244.7
2012,"Sandyford, Dublin 18",Apartment,All bedrooms,0,46.72,88.7,2003000,1136.12
2012,"Sandyford, Dublin 18",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1316.29
2012,"Sandymount, Dublin 4",Apartment,All bedrooms,0,46.72,88.7,2003000,1251.29
2012,"Sandymount, Dublin 4",Terrace house,All bedrooms,0,46.72,88.7,2003000,1540.87
2012,"Sandymount, Dublin 4",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1732.1
2012,"Sandymount, Dublin 4",Other flats,All bedrooms,0,46.72,88.7,2003000,747.31
2012,"Santry, Dublin 9",Terrace house,All bedrooms,0,46.72,88.7,2003000,1003.16
2012,"Santry, Dublin 9",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1080.48
2012,"Santry, Dublin 9",Apartment,All bedrooms,0,46.72,88.7,2003000,882.85
2012,"Shankill, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1188.99
2012,"Shankill, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,968.02
2012,"Shankill, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,968.02
2012,"Skerries, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,819.13
2012,"Skerries, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,877.02
2012,"Skerries, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,937.22
2012,"Smithfield, Dublin 7",Apartment,All bedrooms,0,46.72,88.7,2003000,1016
2012,"South Circular Road, Dublin 8",Terrace house,All bedrooms,0,46.72,88.7,2003000,1006.99
2012,"South Circular Road, Dublin 8",Other flats,1 to 3 bed,0,46.72,88.7,2003000,573.34
2012,"South Circular Road, Dublin 8",Other flats,All bedrooms,0,46.72,88.7,2003000,573.34
2012,"South Circular Road, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,607.26
2012,"Spencer Dock, Dublin 1",Apartment,All bedrooms,0,46.72,88.7,2003000,1415.37
2012,"St Margarets Road, Dublin 11",Apartment,1 to 3 bed,0,46.72,88.7,2003000,967.73
2012,"St Margarets Road, Dublin 11",Apartment,All bedrooms,0,46.72,88.7,2003000,967.73
2012,"Stepaside, Dublin 18",Apartment,All bedrooms,0,46.72,88.7,2003000,1015.16
2012,"Stepaside, Dublin 18",Terrace house,All bedrooms,0,46.72,88.7,2003000,1307.5
2012,"Stepaside, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,1017.47
2012,"Stepaside, Dublin",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1017.47
2012,"Stillorgan, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,1168.78
2012,"Stillorgan, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,1308.26
2012,"Stillorgan, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1429.99
2012,"Stillorgan, Dublin",Detached house,All bedrooms,0,46.72,88.7,2003000,1620.79
2012,"Stoneybatter, Dublin 7",Apartment,All bedrooms,0,46.72,88.7,2003000,834.36
2012,"Stoneybatter, Dublin 7",Terrace house,All bedrooms,0,46.72,88.7,2003000,995.6
2012,"Summerhill, Dublin 1",Apartment,All bedrooms,0,46.72,88.7,2003000,1065.98
2012,"Sutton, Dublin 13",Terrace house,All bedrooms,0,46.72,88.7,2003000,1054.44
2012,"Sutton, Dublin 13",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1185.73
2012,"Sutton, Dublin 13",Apartment,All bedrooms,0,46.72,88.7,2003000,1185.73
2012,"Sutton, Dublin 13",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1264.61
2012,"Swords, Dublin",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1022.86
2012,"Swords, Dublin",Detached house,All bedrooms,0,46.72,88.7,2003000,1287
2012,"Swords, Dublin",Apartment,All bedrooms,0,46.72,88.7,2003000,863.32
2012,"Swords, Dublin",Terrace house,All bedrooms,0,46.72,88.7,2003000,981.91
2012,"Tallaght, Dublin 24",Apartment,All bedrooms,0,46.72,88.7,2003000,846.06
2012,"Tallaght, Dublin 24",Terrace house,All bedrooms,0,46.72,88.7,2003000,930.53
2012,"Tallaght, Dublin 24",Semi detached house,All bedrooms,0,46.72,88.7,2003000,958.58
2012,"Tallaght, Dublin 24",Detached house,All bedrooms,0,46.72,88.7,2003000,976.56
2012,"Tara Street, Dublin 2",Apartment,1 to 3 bed,0,46.72,88.7,2003000,976.43
2012,"Tara Street, Dublin 2",Apartment,1 to 2 bed,0,46.72,88.7,2003000,976.43
2012,"Tara Street, Dublin 2",Apartment,All bedrooms,0,46.72,88.7,2003000,976.43
2012,"Temple Bar, Dublin 2",Apartment,All bedrooms,0,46.72,88.7,2003000,1146.45
2012,"Templeogue, Dublin 6W",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1324.34
2012,"Terenure, Dublin 6",Terrace house,All bedrooms,0,46.72,88.7,2003000,1286.17
2012,"Terenure, Dublin 6",Apartment,All bedrooms,0,46.72,88.7,2003000,996.99
2012,"Terenure, Dublin 6W",Apartment,All bedrooms,0,46.72,88.7,2003000,1197.61
2012,"Terenure, Dublin 6W",Terrace house,All bedrooms,0,46.72,88.7,2003000,1218.64
2012,"Terenure, Dublin 6W",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1386.36
2012,"Terenure, Dublin 6W",Other flats,All bedrooms,0,46.72,88.7,2003000,625.86
2012,"The Coombe, Dublin 8",Apartment,All bedrooms,0,46.72,88.7,2003000,924.67
2012,"Townsend Street, Dublin 2",Apartment,1 to 3 bed,0,46.72,88.7,2003000,1116.52
2012,"Townsend Street, Dublin 2",Apartment,All bedrooms,0,46.72,88.7,2003000,1116.52
2012,"Tyrrelstown, Dublin 15",Apartment,All bedrooms,0,46.72,88.7,2003000,840.76
2012,"Tyrrelstown, Dublin 15",Apartment,1 to 3 bed,0,46.72,88.7,2003000,840.76
2012,"Tyrrelstown, Dublin 15",Terrace house,All bedrooms,0,46.72,88.7,2003000,984.44
2012,"Tyrrelstown, Dublin 15",Semi detached house,All bedrooms,0,46.72,88.7,2003000,995.42
2012,"Walkinstown, Dublin 12",Terrace house,All bedrooms,0,46.72,88.7,2003000,1022.44
2012,"Walkinstown, Dublin 12",Semi detached house,All bedrooms,0,46.72,88.7,2003000,978.86
2012,"Whitehall, Dublin 9",Terrace house,All bedrooms,0,46.72,88.7,2003000,1023.76
2012,"Whitehall, Dublin 9",Semi detached house,All bedrooms,0,46.72,88.7,2003000,1155.2
2013,"Arbour Hill, Dublin 7",Terrace house,All bedrooms,0,46.95,91.2,2007000,1085.85
2013,"Artane, Dublin 5",Terrace house,All bedrooms,0,46.95,91.2,2007000,1095.33
2013,"Artane, Dublin 5",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1107.48
2013,"Artane, Dublin 5",Apartment,All bedrooms,0,46.95,91.2,2007000,966.33
2013,"Ashtown, Dublin 15",Apartment,All bedrooms,0,46.95,91.2,2007000,973.05
2013,"Aungier Street, Dublin 2",Apartment,All bedrooms,0,46.95,91.2,2007000,1034.75
2013,"Balbriggan, Dublin",Apartment,All bedrooms,0,46.95,91.2,2007000,714.27
2013,"Balbriggan, Dublin",Terrace house,All bedrooms,0,46.95,91.2,2007000,817.64
2013,"Balbriggan, Dublin",Semi detached house,All bedrooms,0,46.95,91.2,2007000,843.1
2013,"Baldoyle, Dublin 13",Terrace house,All bedrooms,0,46.95,91.2,2007000,1097.17
2013,"Baldoyle, Dublin 13",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1110
2013,"Baldoyle, Dublin 13",Apartment,All bedrooms,0,46.95,91.2,2007000,978.33
2013,"Balgriffin, Dublin 13",Apartment,All bedrooms,0,46.95,91.2,2007000,1002.31
2013,"Balgriffin, Dublin 13",Terrace house,All bedrooms,0,46.95,91.2,2007000,1281.27
2013,"Ballinteer, Dublin 16",Apartment,1 to 3 bed,0,46.95,91.2,2007000,1158.41
2013,"Ballinteer, Dublin 16",Apartment,All bedrooms,0,46.95,91.2,2007000,1158.41
2013,"Ballinteer, Dublin 16",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1262.06
2013,"Ballsbridge, Dublin 4",Apartment,All bedrooms,0,46.95,91.2,2007000,1400.29
2013,"Ballsbridge, Dublin 4",Terrace house,All bedrooms,0,46.95,91.2,2007000,1771.7
2013,"Ballsbridge, Dublin 4",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1887.36
2013,"Ballsbridge, Dublin 4",Detached house,All bedrooms,0,46.95,91.2,2007000,2124.67
2013,"Ballsbridge, Dublin 4",Other flats,1 to 3 bed,0,46.95,91.2,2007000,755.98
2013,"Ballsbridge, Dublin 4",Other flats,All bedrooms,0,46.95,91.2,2007000,755.98
2013,"Ballycullen, Dublin 24",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1094.31
2013,"Ballycullen, Dublin 24",Apartment,1 to 3 bed,0,46.95,91.2,2007000,956.13
2013,"Ballycullen, Dublin 24",Apartment,All bedrooms,0,46.95,91.2,2007000,956.13
2013,"Ballyfermot, Dublin 10",Apartment,All bedrooms,0,46.95,91.2,2007000,818.7
2013,"Ballyfermot, Dublin 10",Apartment,1 to 3 bed,0,46.95,91.2,2007000,818.7
2013,"Ballyfermot, Dublin 10",Terrace house,All bedrooms,0,46.95,91.2,2007000,922.66
2013,"Ballyfermot, Dublin 10",Semi detached house,All bedrooms,0,46.95,91.2,2007000,925.41
2013,"Ballymun, Dublin 11",Apartment,All bedrooms,0,46.95,91.2,2007000,805.19
2013,"Ballymun, Dublin 9",Apartment,All bedrooms,0,46.95,91.2,2007000,751.48
2013,"Ballymun, Dublin 9",Apartment,1 to 2 bed,0,46.95,91.2,2007000,751.48
2013,"Ballymun, Dublin 9",Apartment,1 to 3 bed,0,46.95,91.2,2007000,751.48
2013,"Beaumont, Dublin 9",Terrace house,All bedrooms,0,46.95,91.2,2007000,1068.68
2013,"Beaumont, Dublin 9",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1113.46
2013,"Beaumont, Dublin 9",Apartment,All bedrooms,0,46.95,91.2,2007000,880.52
2013,"Beaumont, Dublin 9",Apartment,1 to 3 bed,0,46.95,91.2,2007000,880.52
2013,"Blackrock, Dublin",Apartment,All bedrooms,0,46.95,91.2,2007000,1175.79
2013,"Blackrock, Dublin",Terrace house,All bedrooms,0,46.95,91.2,2007000,1300.44
2013,"Blackrock, Dublin",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1514.04
2013,"Blackrock, Dublin",Detached house,All bedrooms,0,46.95,91.2,2007000,1693.96
2013,"Blackrock, Dublin",Other flats,All bedrooms,0,46.95,91.2,2007000,761.41
2013,"Blackrock, Dublin",Other flats,1 to 3 bed,0,46.95,91.2,2007000,761.41
2013,"Blanchardstown, Dublin 15",Terrace house,All bedrooms,0,46.95,91.2,2007000,885.98
2013,"Blanchardstown, Dublin 15",Apartment,All bedrooms,0,46.95,91.2,2007000,929.76
2013,"Blanchardstown, Dublin 15",Semi detached house,All bedrooms,0,46.95,91.2,2007000,970.25
2013,"Booterstown, Dublin",Apartment,1 to 3 bed,0,46.95,91.2,2007000,1195
2013,"Booterstown, Dublin",Apartment,All bedrooms,0,46.95,91.2,2007000,1195
2013,"Booterstown, Dublin",Terrace house,All bedrooms,0,46.95,91.2,2007000,1407.22
2013,"Booterstown, Dublin",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1775.36
2013,"Cabinteely, Dublin 18",Apartment,All bedrooms,0,46.95,91.2,2007000,1108.76
2013,"Cabinteely, Dublin 18",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1339.44
2013,"Cabinteely, Dublin",Apartment,1 to 3 bed,0,46.95,91.2,2007000,1059.4
2013,"Cabinteely, Dublin",Apartment,All bedrooms,0,46.95,91.2,2007000,1059.4
2013,"Cabra, Dublin 7",Semi detached house,All bedrooms,0,46.95,91.2,2007000,1041.66
2013,"Cabra, Dublin 7",Other flats,All bedrooms,0,46.95,91.2,2007000,539.33
2013,"Cabra, Dublin 7",Apartment,All bedrooms,0,46.95,91.2,2007000,815.23
2013,"Cabra, Dublin 7",Terrace house,All bedrooms,0,46.95,91.2,2007000,942.38
2013,"Carpenterstown, Dublin 15",Apartment,1 to 3 bed,0,46.95,91.2,2007000,922.79
2013,"Carpenterstown, Dublin 15",Apartment,All bedrooms,0,46.95,91.2,2007000,922.79
2013,"Carrickmines, Dublin 18",Apartment,All bedrooms,0,46.95,91.2,2007000,1117.72
2013,"Castleknock, Dublin 15",Apartment,All bedrooms,0,46.95,91.2,2007000,1037.79
